id,name,lat_a,lng_a,lat_b,lng_b
04832c59-9d28-4d31-aad8-3cb3ee4945b6,gbaka : Marchoux → Escalier,5.3558,-3.8819,5.3325,-3.8894
e19414f8-f090-4311-a8ad-01d397d40736,gbaka : Escalier → Marchoux,5.3558,-3.8819,5.3325,-3.8894
f88e9733-a7c9-45e5-b3d7-050553c59956,gbaka : Treichville Gare de Bassam → Anani,5.2985,-4.0016,5.2371,-3.8738
26bd33a3-9ab5-4a81-aaed-2ed9c85db2f2,gbaka : 2 Panneaux → Escalier,5.3558,-3.8819,5.3461,-3.8356
8e3ccdfe-c70d-42ef-807b-067bd828b32b,gbaka : Anani → Treichville Gare de Bassam,5.3003,-3.9967,5.2983,-4.0039
19f40331-7d16-4a4b-abf2-a11e6b2ba103,gbaka : Yopougon gare Gesco → Adjamé Agban,5.3671,-4.1019,5.3646,-4.0963
04342edc-82d7-404e-ac91-53c8fd075fd8,gbaka : Grand-Bassam → Treichville Gare de Bassam,5.2066,-3.735,5.2987,-4.0015
8ad73c90-abf5-4ded-a89c-d962591e82da,woro woro : Grand Marché → Houphouet Boigny,5.4274,-4.0153,5.4436,-4.0088
b7548242-e0bc-49af-a7e2-e71b75c2fc90,gbaka : Treichville Gare de Bassam → Grand-Bassam,5.2985,-4.0016,5.2066,-3.735
2dead928-c6ba-4343-9101-40a6ff629f25,woro woro : Carrefour Power → Carrefour Kennedy,5.4187,-4.0059,5.4249,-3.9902
04a95bc5-dbf9-4dbd-bb97-dca0df6bea60,gbaka : Adjamé Texaco → Yopougon Camp Militaire,5.3344,-4.055,5.3197,-4.0617
f6495bd7-d935-4849-9789-c37a97cbe620,gbaka : Yopougon Camp Militaire → Adjamé Texaco,5.3345,-4.0623,5.3197,-4.0617
f150a156-15bb-4b6d-b18e-8f7976a347bf,woro woro : Carrefour Kennedy → Carrefour Power,5.4187,-4.0059,5.4249,-3.9902
21bb1f37-cf51-4a66-b7ef-1097abfe8e13,gbaka : Adjamé Texaco → Yopougon Carrefour Académie,5.3541,-4.0178,5.3242,-4.1065
e49e0526-ff1c-4793-8b30-daa9291df6b4,gbaka : Carrefour Lokoa → Adjamé Liberté,5.3193,-4.0997,5.3535,-4.0146
5ae8e284-5505-4039-8e68-4d20f67baad7,woro woro : Cité policère → Gendarmerie,5.435,-4.0176,5.4278,-4.0202
e6a2ede9-1349-4e2e-9699-92ef79b3d8ac,gbaka : Yopougon Sideci IGES → Adjamé Liberté,5.3191,-4.0803,5.3535,-4.0146
16b9f511-d3b2-4e08-84a8-48c8b71e402a,woro woro : Carrefour Power → Pharmacie Santé,5.4239,-4.0153,5.4249,-3.9902
c7b6c630-1196-4187-bfcd-64030638615d,woro-woro : Siporex - Toit rouge Jean-Paul 2,5.3557,-4.0746,5.3355,-4.055
683c1c9f-c1d6-4c0e-a0b4-8a33c0847c8e,woro-woro : Yopougon Koweit - Siporex,5.3557,-4.0746,5.3355,-4.0623
e86b041f-d70b-45d5-a3a1-2e82089b6bc1,gbaka : Adjamé Liberté → Yopougon Sideci IGES,5.3535,-4.0146,5.3191,-4.0803
91bc7bbf-fb5c-4e77-aec1-6095c7b635b8,woro-woro : Siporex - Yopougon Koweit,5.3557,-4.0746,5.3355,-4.0623
b03072d1-fb2c-4191-b626-d49ab9f5ed60,woro woro : Andokoi - Carrefour Zone → Siporex,5.3563,-4.0663,5.3692,-4.0802
0671b840-bf88-4ea9-b9ac-5286a35ec31e,gbaka : Yopougon Niangon Terminus 27 → Adjamé mosquée,5.3161,-4.0901,5.3594,-4.0288
a1a1fa3d-23e4-4c0a-a77f-56519dee5a97,gbaka : Yopougon marché Bagnon → Gare Kobenan Agban,5.3403,-4.1097,5.3618,-4.0175
663038a7-2b24-451d-a884-6b4f38b4b3f8,gbaka : Escalier → 2 Panneaux,5.3558,-3.8819,5.3461,-3.8356
cde79e3c-2678-4929-a330-a84d34a2d8c9,gbaka : Adjame Brigade → Yopougon Lokoa,5.3559,-4.0716,5.3193,-4.0997
a903b52d-76cc-466e-b066-3e5a47cebe5c,gbaka : Yopougon Kowëit → Gare Kobenan Agban,5.3345,-4.0623,5.3222,-4.0547
65b2d39f-4cee-497d-9e31-886105140786,woro woro : Siporex → Andokoi - Carrefour Zone,5.3564,-4.0739,5.3692,-4.0802
2536c059-85e9-47bc-aa32-4dce59cb9948,gbaka : Yopougon Lubafrique → Gare kobenan Agban,5.3301,-4.1041,5.3511,-4.1039
488b2df9-d22c-459d-b79f-78c653d0c82b,gbaka : Gare kobenan Agban → Yopougon Lubafrique,5.3512,-4.104,5.3649,-4.0957
726b8144-22bd-40c0-b25e-72efaefdcb71,gbaka : Gare Kobenan Agban → Yopougon Niangon Terminus 27,5.3618,-4.0175,5.316,-4.0903
cb3371ba-e636-42ea-bbe6-d99063ccb166,gbaka : Yopougon Niangon Terminus 27 → Gare Kobenan Agban,5.3161,-4.0901,5.3618,-4.0175
fbb11fa8-a98b-437e-bfeb-a8115b72bc36,woro woro : Camp Militaire → Sapeur Pompier,5.3283,-4.0612,5.319,-4.0616
4942600b-5b22-4e72-9a97-acaa7eb88cfd,gbaka : Yopougon Carrefour Académie → Gare Kobenan Agban,5.3244,-4.1064,5.3511,-4.1039
03994842-ef09-4fd6-a34e-f0892ebcfc8e,gbaka : Gare Kobenan Agban → Yopougon Carrefour Académie,5.3551,-4.0892,5.3244,-4.1064
cedea0e2-d7d6-4aa7-a577-a3a6fd79ee2e,woro woro : Sapeur Pompier → Camp Militaire,5.3283,-4.0612,5.319,-4.0616
52c410be-bc8f-4064-bc34-979803ea9f25,gbaka : Adjamé Agban → Port-Bouët Vridi,5.3588,-4.0296,5.27,-4.0055
f21036d7-a30f-417f-9686-d67d946d5fd5,woro woro : Terminus 40 → Sapeur Pompier,5.3283,-4.0612,5.3303,-4.0741
96f64239-182b-460c-b45e-85cf95caf646,woro woro : Sapeur Pompier → Terminus 40,5.3283,-4.0612,5.3303,-4.0741
cf8cabe7-5042-4648-aab0-b01e9edee8d2,Woro woro : Prison Civil → Gabriel Gare,5.3923,-4.0836,5.3563,-4.0663
a26ca7f0-5671-4242-b2ed-e5fb1a809244,Woro woro : Gabriel Gare→ Prison Civil,5.3923,-4.0836,5.3869,-4.0772
c0f53133-3aca-4f71-af62-aa67cf1c8791,gbaka : Yopougon IGES → Adjame mosquée en bas du pont,5.3191,-4.0803,5.3574,-4.0276
a247feab-21fa-4101-b4f0-bc2e85cfcb2f,woro woro : Camp Militaire - Siporex,5.3558,-4.074,5.3557,-4.0746
64656499-ef12-41eb-8c8f-e5e600f7627a,woro woro : Siporex → Camp Militaire,5.3555,-4.0746,5.319,-4.0616
4874d3b6-1f9b-4d84-8349-a0a6b1c4f34f,woro woro : Koweit → Complexe,5.3345,-4.0623,5.3222,-4.0543
07b20eb1-5f94-4f31-8ecb-7ae05d07b309,woro woro : Complexe → Koweit,5.3345,-4.0623,5.3222,-4.0541
09bee742-a9f5-4d4e-80e3-9a20acfae310,woro woro : Gabriel Gare → Mossikro,5.3563,-4.0718,5.3409,-4.0467
33388c95-d5df-4ab3-9d6b-5eb828cfeab3,woro woro : Toit rouge Jean-Paul 2 → BHCI,5.3355,-4.055,5.3408,-4.073
2b942823-8c28-4189-9c40-e0e3c6b1264f,woro woro : BHCI → Toit rouge Jean-Paul 2,5.3355,-4.0623,5.3408,-4.073
88ccbf97-60c4-4610-ad2a-e0a56503a53c,gbaka : Yopougon Locodjro Marine → Attecoubé Garage,5.3146,-4.0352,5.3534,-4.0331
bbb4cdc6-9dad-4d7f-9938-f731d9dd6559,woro woro : Sapeur Pompier → BHCI,5.3355,-4.0623,5.3408,-4.073
2b7e8e76-4fd7-45a9-aa3b-890629b1393c,woro woro : Lama Fofana → BHCI,5.3378,-4.055,5.3408,-4.073
1873f8ef-d586-4fc5-8fe6-e93cad05c776,gbaka : Yopougon Lubafrique → Adjamé Texaco,5.3301,-4.1041,5.3511,-4.1039
c4b307eb-5a52-4ac8-804d-3526f1b9c749,gbaka : Marché Bagnon → Adjamé Texaco,5.3377,-4.1125,5.3541,-4.0178
f827a6a4-35fd-4b08-b3d5-e0df1fee3fea,woro woro : BHCI → Sapeur Pompier,5.3355,-4.0623,5.3408,-4.073
f4152e04-b037-4fe9-8a48-e4b765c83778,woro woro : Toit rouge Jean-Paul 2 → Palais,5.3306,-4.0474,5.3254,-4.0769
e4794c7d-1dec-4cf6-a6ec-2e455aac36e2,gbaka : Adjamé Texaco → Yopougon Boissy,5.3284,-4.0496,5.3344,-4.055
1ef357bd-73c3-4b65-9792-ad32183ab0d4,woro woro : Palais → Toit rouge Jean-Paul 2,5.3252,-4.0771,5.3306,-4.0474
38ef731a-5d64-4e32-83d5-031ffca4f365,woro woro : Saguidiba → Camp Militaire,5.3322,-4.0731,5.319,-4.0616
37dafae5-7f00-4db1-b8e3-31eec72d83ee,woro woro : Camp Militaire → Saguidiba,5.3322,-4.0731,5.319,-4.0616
70127c4b-47db-4f3c-b9b4-21e6b6d0438c,gbaka : Yopougon Boissy→ Adjamé Texaco,5.3344,-4.055,5.3284,-4.0496
72757150-3f14-4dd6-96aa-04839cb5afbf,woro woro : Camp Militaire → Abobo Doumé,5.319,-4.0616,5.3113,-4.0359
1ef8dae3-215e-4679-b286-6d64ea809a08,woro woro : Saguidiba → Sapeur Pompier,5.3322,-4.0731,5.3283,-4.0612
350ecb2e-31b6-458b-881a-0da64cb5593a,woro woro : Sapeur Pompier → Saguidiba,5.3322,-4.0731,5.3283,-4.0612
1b9c805d-df90-477b-b2f4-a271f68d0755,woro woro : Sable nouveau goudron → Mossikro,5.3565,-4.0665,5.3409,-4.0467
54d54586-361b-4aaa-8362-76dd9c1a1f2a,woro woro : Sable nouveau goudron → Millionnaire Antenne,5.3482,-4.0505,5.3565,-4.0665
bf01aacc-4319-4b2d-950e-13675eab67bf,gbaka : Terminus 27/Carrefour Lokoa → Adjamé Texaco,5.3512,-4.104,5.3541,-4.0178
083c8b4f-d44d-44fa-8a77-93eb21b5c649,gbaka : Adjamé Texaco → Terminus 27/Carrefour Lokoa,5.3541,-4.0178,5.316,-4.0903
1c47bcaf-c853-4289-ab96-a233f9b63972,gbaka : Samake → Yopougon Siporex,5.356,-4.0733,5.3565,-4.0734
c6f0a761-418d-4bc1-a224-e46a7de9f70a,gbaka : Adjamé Mosquée → Yopougon Palais,5.3571,-4.0261,5.3262,-4.0772
7f604106-c5f1-4d93-8209-c6fc52d571bd,gbaka : Adjamé Agban → Mossikro,5.3415,-4.0463,5.3587,-4.0315
5bd7b633-aef0-4131-aa44-af89ad68b175,woro woro : Camp Militaire → Palais,5.3254,-4.0769,5.319,-4.0616
64052f03-cff2-4ded-b5d1-aea17724177a,woro woro : Palais → Camp Militaire,5.3252,-4.0771,5.319,-4.0616
e680a894-c308-4c46-af58-7f9d6e980936,woro woro : Toit rouge Jean-Paul 2 → Koweit,5.3222,-4.0541,5.3306,-4.0474
6be7ca5b-4d93-4420-ade7-04f1acbcd35d,woro woro : Koweit → Toit rouge Jean-Paul 2,5.3222,-4.0541,5.3306,-4.0474
cd09857a-2009-4d81-9198-dbf8676bc947,woro woro : Koweit → Camp Militaire,5.3222,-4.0541,5.319,-4.0616
56c75d34-8302-40c5-9aac-93d1a6c998ba,woro woro : Camp Militaire → Koweit,5.319,-4.0616,5.3222,-4.0541
2ebb7652-e22b-4643-88a6-3854a11cb001,woro woro : Sapeur Pompier → Palais,5.3283,-4.0612,5.3254,-4.0769
ca96c7e1-8651-4722-be4d-dbc9d7f185f2,woro woro : Palais → Sapeur Pompier,5.3283,-4.0612,5.3252,-4.0771
8e28fa80-5d7f-4b26-b3a6-2c1a02429252,gbaka : Mossikro → Adjamé Agban,5.3414,-4.0462,5.3587,-4.0315
bdbae56a-735a-4657-875c-7d584cbc31c9,woro woro : Complexe → BHCI,5.3408,-4.0625,5.3408,-4.073
dfab8755-9b82-44d4-b84e-3926cb7f638e,woro woro : BHCI → Complexe,5.3408,-4.0625,5.3408,-4.073
862c164f-0e03-41b3-9521-bdbb0e9da012,woro woro : Nouveau Goudron → Keneya,5.3553,-4.0793,5.3467,-4.0737
d8c9d07d-7332-42a6-96b7-0202831a103a,woro woro : Keneya → Nouveau Goudron,5.3553,-4.0793,5.3467,-4.0738
bda73bf8-155d-46c3-8b07-74790b4640c4,woro woro : Sable nouveau goudron → Zone industrielle,5.3563,-4.0663,5.3692,-4.0802
e0ee652a-5357-4e08-99db-4e6834496146,woro woro : Gendarmerie → Cité policère,5.435,-4.0176,5.4281,-4.0201
be6c23a9-7d8a-44b2-a4ac-456535d22dc0,gbaka : Attécoubé Garage → Camp Militaire,5.3344,-4.055,5.3197,-4.0617
8b3ba78f-3b21-48d7-a97d-afb5aeeb237e,gbaka : Attécoubé Garage → Boissy,5.3284,-4.0496,5.3344,-4.055
b22edcae-d04b-4a7e-aafc-a10aee21b8d3,gbaka : Mossikro → Attécoubé Garage,5.3414,-4.0462,5.3535,-4.0332
b06709b1-e22c-41b5-85e6-3bf2a803d9a1,gbaka : Attécoubé Garage → Locodjro,5.3145,-4.0353,5.3537,-4.0332
2dc976ca-de01-4560-8eae-e4a183925176,gbaka : Attécoubé Garage → Gesco Rond Point,5.3537,-4.0332,5.3585,-4.0994
2e20fd68-83f9-4924-a1ed-f31e866c5094,woro woro : Zone industrielle → Sable nouveau goudron,5.3563,-4.0663,5.3692,-4.0802
c2b9598d-31de-40ef-b3f6-3e1a86706715,gbaka : Maroc Antenne → Djeni Kobenan,5.3512,-4.104,5.3531,-4.0171
e80e2304-1c5f-4fbd-9bf0-5d20fa0d8e9b,gbaka : Palais → Djeni Kobenan,5.3263,-4.0771,5.3618,-4.0175
47421f3c-f3a8-4bec-9a1b-7c6d47e9ac58,woro woro : Zone industrielle → Carrefour Zone,5.369,-4.0806,5.3557,-4.0849
2d1c39bc-b711-4a33-9359-5fc8318be6fa,woro woro : Carrefour Zone → Zone industrielle,5.3557,-4.0849,5.3695,-4.0802
4a98fbd6-9ce1-4929-8a97-7442b5807965,gbaka : Koweit → Texaco,5.3345,-4.0623,5.3222,-4.0543
83103c4f-17c1-4dab-8c2b-6167d3322369,gbaka : Texaco → Koweit,5.3345,-4.0623,5.3223,-4.055
c7039922-4aea-4da5-aa18-5442371d6e19,woro woro : Micao → Carrefour Zone,5.3778,-4.0963,5.3557,-4.0849
a7d5fb58-b88b-405b-9282-cfe544e317a5,gbaka : Bingerville → Adjamé gare en haut,5.3534,-3.877,5.3503,-4.0225
1a9ec9f6-23f6-4dfa-8313-7954632ca94e,gbaka : Bingerville Agban → Escallier,5.3106,-3.8546,5.3558,-3.8819
38cfa9d9-4507-4c1e-9e2f-f56fa85c7296,gbaka : Adjamé gare en haut → Bingerville,5.3503,-4.0225,5.3531,-3.8767
6b0220f1-e02b-46f1-afab-d620e7b5c051,gbaka : Escallier → Bingerville Agban,5.3106,-3.8546,5.3558,-3.8819
ace22cfe-2f7e-4b72-b546-d070de74b142,gbaka : Bingerville Nouvelle Gare → Adjamé Liberté KFC,5.3531,-3.8776,5.3533,-4.012
94733f47-6ca4-4938-ab02-9b253832729b,gbaka : Brégbo → Escallier,5.3053,-3.8265,5.3558,-3.8819
4973df55-8bf1-4e5c-b123-45848d74820a,gbaka : Adjamé Liberté KFC → Bingerville Nouvelle Gare,5.3537,-4.0119,5.353,-3.8775
19413a25-a5f6-489d-b18a-55e84eedf9a7,gbaka : Escallier → Brégbo,5.3053,-3.8265,5.3558,-3.8819
4c215bd4-0871-410c-a1a8-2efad02c6a42,woro woro : Pharmacie Santé → Carrefour Power,5.4238,-4.0151,5.4249,-3.9902
95bde97f-a18e-46cd-a45f-b2404674dc76,gbaka : Adjamé gare en haut → Akouedo Attié,5.3502,-4.023,5.3506,-4.023
9244536a-3d1b-49ab-afea-39dd58ce2384,gbaka : Abobo Gare → Ndotre,5.4433,-4.0694,5.4434,-4.0692
fd6fa74d-f52d-4786-9e2e-fed7811312cc,gbaka : Bingerville → Gare Kobenan Agban,5.353,-3.8775,5.3607,-4.018
523ef31e-a016-4172-9c65-557fe4080cfb,gbaka : Ndotre → Yopougon Carrefour zone,5.4411,-4.0691,5.3557,-4.0849
cb1a8eba-7f38-443e-bb65-fe1d5c9d85c8,gbaka : Gare Kobenan Agban → Bingerville,5.362,-4.0173,5.353,-3.8775
c49fffa6-0746-47b3-a113-c1a762e9b17b,gbaka : Yopougon Carrefour zone → Ndotre,5.3557,-4.0849,5.4411,-4.0689
7eb9524b-5f5e-4c96-b0c8-6d55c8bb2aaf,gbaka : Bingerville → Adjame Agban,5.3534,-3.877,5.3588,-4.0309
e4617488-6bf1-4a01-9be5-966808997506,woro woro : Carrefour Zone → Micao,5.3557,-4.0849,5.3778,-4.0963
adbd702f-7535-46ac-b3e2-93449d6bf396,gbaka : Adjame Agban → Bingerville,5.3588,-4.0309,5.3534,-3.877
6ac03f6e-a20d-4280-81a8-a162adf81f3a,woro woro : Carrefour CHU → Keneya,5.355,-4.0892,5.3467,-4.0737
6b241483-e09a-4e93-88bc-234b07a307ce,gbaka : Bingerville → Sable,5.3524,-3.8767,5.3565,-4.0665
a0a0e456-8489-4b80-9db0-fc5eadb90f74,woro woro : Keneya → Carrefour CHU,5.355,-4.0892,5.3467,-4.0738
6007b42f-ffee-4704-be3c-ce306fdc3c2c,woro woro : Gabriel Gare → Mairie,5.3439,-4.0678,5.3557,-4.0716
126f81fa-d8cf-4dd6-8970-e5520c18a989,gbaka : Sable → Bingerville,5.3562,-4.0668,5.3563,-4.0669
549d2f5d-53a3-4741-b1d5-731d3e35a58f,woro woro : Mairie → Gabriel Gare,5.3439,-4.0678,5.3557,-4.0716
d63fd6df-dfe6-4be2-9f85-0dcc8aed4465,woro woro : Gabriel Gare → Bel air,5.3466,-4.0639,5.3557,-4.0716
0d40a4b4-2a30-4651-a4d9-25281c99539d,woro woro : Bel air → Gabriel Gare,5.3466,-4.064,5.3557,-4.0716
0aa93c01-b4cf-42bb-a35e-49bfa62e88f9,woro woro : Coopec ananeraie → Carrefour Oasis,5.3549,-4.0953,5.3473,-4.0953
40928084-92b1-4f4d-937b-bac6e8b2b5f3,gbaka : Bingerville Nouvelle Gare → Renault,5.3524,-3.8767,5.3549,-4.0186
dde68991-272d-4be3-8ed7-514e17a3a8ff,woro woro : Carrefour Oasis → Coopec ananeraie,5.3549,-4.0953,5.3473,-4.0953
7ac823f4-06b5-4f42-afce-1c17f85e1808,woro woro : Coopec ananeraie → Keneya,5.347,-4.0953,5.3467,-4.0737
243a1684-ab2d-43fa-a69f-494feedf7ba3,woro woro : Keneya → Coopec ananeraie,5.347,-4.0953,5.3467,-4.0738
7a174e58-65f7-40ca-9aef-24fa1f7b636a,gbaka : Renault → Bingerville Nouvelle Gare,5.3553,-4.0195,5.3524,-3.8767
260a9a12-0a27-4a24-ade9-83f9931f418f,gbaka: Abobo PK 18 → Abobo Gare Mairie,5.4501,-4.0526,5.4218,-4.0183
fd7bbd8d-05fb-478f-8a57-48236e413798,woro woro : Keneya → Bel air,5.3466,-4.0639,5.3467,-4.0729
2359a993-c34a-454d-a4a5-1c4226cf03da,woro woro : Bel air → Keneya,5.3466,-4.064,5.3467,-4.0729
e05dab1a-0eab-42bd-9dfb-5b1f9142fae8,gbaka : Yopougon Carrefour Zone → Abobo Gendarmerie,5.3698,-4.0801,5.4411,-4.0689
9c29ba6c-08bf-4db7-a4cd-d3c3a0458664,woro woro : Koweit → Palais,5.3222,-4.0508,5.3254,-4.0769
41e4b01e-9a69-40e5-aee9-ef733cf9dde3,woro woro : Palais → Koweit,5.3252,-4.0771,5.3222,-4.0508
14f96c60-37ca-402e-a3bb-01da0566ac32,gbaka : Abobo Gendarmerie → Yopougon Carrefour Zone,5.4325,-4.0686,5.3698,-4.0801
26a1958a-2f50-4b1a-aaa8-595753c9f5cb,gbaka : Gare d'Anyama → Abobo Gare,5.4807,-4.0533,5.4218,-4.0183
a7ad67f3-3714-44d7-bf53-020f97cdcef4,gbaka : Abobo Gare → Gare d'Anyama,5.4218,-4.0182,5.4809,-4.0529
642464b5-ed9f-4d33-a57f-e78d58c4aa87,gbaka : Pk Direct → Adjamé Texaco,5.4614,-4.0539,5.3541,-4.0178
e5c9d368-731b-440e-86f4-d024e4dc9ca8,gbaka : N'dotre → Yopougon Siporex,5.387,-4.0771,5.4411,-4.0689
d82868d0-673f-49cb-97b9-4d015aea747a,gbaka : N'dotre → Adjamé Texaco,5.387,-4.0771,5.4411,-4.0689
d7f549ee-8120-4d7e-a8c5-5f00025037e1,gbaka : Pk 18 ancien marché → Samake,5.4499,-4.0524,5.4155,-4.0063
80016afd-7da6-46d5-b4d0-78bb9237ab92,gbaka : Adjamé Texaco → N'dotre,5.4411,-4.0691,5.3869,-4.0772
c61798bf-86ac-40c7-886e-73e19d70755b,gbaka : Yopougon Siporex → N'dotre,5.4411,-4.0691,5.3869,-4.0772
4752fbd4-953c-4c45-b339-8041088590f2,gbaka : Adjamé → Agripac,5.364,-4.0292,5.4444,-4.0486
e24c522b-28d3-4c4c-9130-1f4bb914df55,gbaka : Adjamé Mirador → Anyama,5.3571,-4.0261,5.5067,-4.0536
621456d0-d51a-4357-9cf9-5306d7df24bf,woro woro : Bel air → Mossikro,5.3466,-4.0628,5.3409,-4.0467
35f79420-8249-4f39-b2e8-42a80cab73c3,gbaka : Anyama → Adjamé Mirador,5.4807,-4.053,5.3572,-4.0266
22b1c9bc-bf90-470c-9067-d5c87b81972e,gbaka : Ancien Marché Pk18 → Adjamé Sous le Pont,5.4501,-4.0526,5.364,-4.0292
c2cd1d2e-2568-442f-ac0f-34a92f95e714,gbaka : Treichville → Agripac,5.256,-3.9968,5.4436,-4.0484
693cd573-de56-4d8c-9695-6d7d1f837a0c,gbaka : Agripac → Treichville,5.4445,-4.0484,5.2557,-3.997
984b64a5-160c-47b7-8f8c-d2e59f2358df,woro woro : Nouveau goudron → Abatta village,5.3704,-3.9287,5.3283,-3.9167
cfc67cf0-49f3-410b-b929-853f5df188b7,woro woro : CHU Angré → Abobo Azur Mobil,5.4075,-3.9886,5.4,-4.0059
e43b15bd-6fd2-4188-a453-c14b4f3d3aab,woro woro : Achokoi → Coopec,5.3581,-3.8838,5.3761,-3.8351
1dcf6029-3945-4da3-a342-817d618f2767,woro woro : Coopec → Achokoi,5.3581,-3.8838,5.3761,-3.8351
0403ecd4-3de8-43b8-896f-6301cb0f0b1f,woro woro : Abobo Azur Mobil → CHU Angré,5.3999,-3.9564,5.4,-4.0059
5a94a1a7-e693-458c-8ffe-548551e15c0d,woro woro : Adjin → Coopec,5.3581,-3.8836,5.394,-3.8547
278395f2-22d0-4376-a3a7-8de5375aec9a,woro woro : Coopec → Adjin,5.3581,-3.8836,5.394,-3.8547
87822a2a-2c98-454e-891d-8e923d48b165,woro woro : Abobo Azur Mobil → 8e Tranche CNPS en haut,5.3789,-3.9718,5.4,-4.0064
d3c8090c-3eee-41be-a377-afa503c17c55,woro woro : Brégbo → Nouvelle gare,5.3053,-3.8265,5.3534,-3.877
eacdccfd-c005-4f41-979d-2f100378270c,woro woro banalisé : Yopougon → Palmeraie,5.3435,-4.0723,5.3623,-3.9593
bfe52939-c2c2-4884-8cf5-c88460c9358f,woro woro : Angré Château → Abobo Azur Mobil,5.4153,-3.9774,5.4,-4.0062
e62322fc-f6cb-4809-b639-cf7e082c9e05,woro woro : Carrefour Lycée → CTAO,5.3032,-3.976,5.3083,-3.9566
54d9e21a-86a6-4d31-a978-43f941f5a6b1,woro woro :CTAO → Gare Sotra Marcory,5.3083,-3.9836,5.3083,-3.9566
6a2c79aa-7813-4e90-8789-667b21dd9c80,woro woro : Gare Sotra Marcory → CTAO,5.3083,-3.9836,5.3083,-3.9566
9bb4efa1-e44f-4901-830c-9c467644b642,woro-woro : Mairie de Marcory - Hibiscus,5.2995,-3.9797,5.2908,-3.9902
139e1275-77ad-4b3c-8db6-b46b4b01ad98,woro woro : Nouvelle gare → Brégbo,5.3053,-3.8265,5.3531,-3.8767
ca122512-7125-4e57-890b-96a1a423911e,woro woro : Fin Goudron → Marché Bagnon,5.3229,-4.1109,5.3371,-4.1111
13bb7a2b-6cc3-43fe-be84-ed700b3b360b,woro woro : Marché Bagnon → Fin Goudron,5.3229,-4.1109,5.3371,-4.1111
0be31a0e-b4ab-4e4a-acc7-9e1242cdf204,woro woro : Lokoua → Marché Bagnon,5.3371,-4.1111,5.3193,-4.0997
c3400116-3d7f-491c-9457-722adb1b6200,woro woro : Sodepalme → Nouvelle gare,5.3163,-3.8008,5.3531,-3.8767
ab87c641-ff13-407f-aa20-2c22ff17c9b6,woro woro banalisé : Yopougon Lavage → Plateau Super U,5.3436,-4.0723,5.3296,-4.0217
a76c2d17-13dd-4212-92c3-eb052c6dcd14,woro woro : Azito → Terminus 27,5.3041,-4.0814,5.3159,-4.0897
ad5303cc-f268-468e-9dff-ddd6fc6f217d,woro woro : Terminus 27 → Azito,5.3041,-4.0814,5.3159,-4.0897
3e71e09d-0483-4f02-88fb-6492e0df4bc5,woro woro : Biabou → Abobo Gare,5.4566,-3.9729,5.4195,-4.0154
586ad4da-ea92-4e95-9993-efc8bb06eae7,woro woro : Agripac → Gendarmerie,5.4441,-4.0493,5.4259,-4.0206
dfd4baa9-2455-4d84-99e4-d6876fd6482f,woro woro : Abobo Gare → Biabou,5.4565,-3.9729,5.4195,-4.0154
9b0e1dbb-95b2-4178-9413-29d6677c1397,woro woro : Houphouet-Boigny → Abobo Gare,5.4243,-4.0192,5.4244,-4.0191
97ff5c4d-f2ec-4c39-afaf-29ed6ac32d17,woro woro : Abobo Gare → Houphouet-Boigny,5.4214,-4.0176,5.4244,-4.0191
47a533e7-018b-4418-a837-ba18edd15206,woro woro : Centre Culturel → 4 Croix,5.4209,-4.0144,5.4798,-3.983
273c496a-220e-4b0f-8373-028bcdcb30fc,woro woro : N'dotré → Agripac,5.4433,-4.0694,5.4434,-4.0692
f3a706e2-9242-4c44-9c06-51a12ad85df1,woro woro : Gare d'Abobo → Abobo Baoule,5.4195,-4.0154,5.4212,-3.9905
a48daa44-7c10-43fb-bcaa-c315e3396760,woro woro : Belle Côte- Palmeraie → Abobo Azur Mobil,5.3664,-3.9606,5.4,-4.0062
e1c4b661-f7fe-4470-a1fe-10e56dcb5c4c,woro woro : Marché Avocatier → Gendarmerie,5.4406,-4.0261,5.4278,-4.0202
67466e53-2db6-430f-91e7-b8a7964b5815,woro woro : Gendarmerie → Marché Avocatier,5.4406,-4.0261,5.4265,-4.02
1d3a1cc8-5690-4575-a1f1-13268b05e354,woro woro : Bocabo → Après les Rails,5.4255,-4.0342,5.4255,-4.0219
b78f6d55-86b7-49b6-a34c-fbb4439ecc1a,woro woro : Après les Rails → Bocabo,5.4255,-4.0342,5.4258,-4.0222
56811098-9201-4fef-a0d0-321c9c39444f,woro woro : Carrefour Angre → La vie,5.4141,-3.9954,5.3492,-4.0024
ac333b19-21e2-4085-bb46-451db25a11c0,woro woro : St Marc- Palmeraie → Abobo Azur Mobil,5.3664,-3.9606,5.4,-4.0062
b1e6264e-7a69-4b46-a9f1-cece6da995a8,woro woro : Mary'se - Palmeraie → Abobo Azur Mobil,5.3783,-3.9592,5.4,-4.0062
f003efd7-980d-4d58-a3ea-50669e6fd285,woro woro : Abobo Azur Mobil → Mary'se - Palmeraie,5.4,-4.0062,5.3664,-3.9606
a3982a78-0a61-4fb3-8284-f296850ecf4d,woro woro : Carrefour Angre → Marché Cocovico,5.4141,-3.9954,5.4086,-3.987
3bdf67ef-ff2b-4fd1-8ee5-48ab5936286b,woro woro : Marché Cocovico → Carrefour Angre,5.401,-3.9782,5.4141,-3.9954
