@id	@lat	@lon	name	highway	public_transport	operator	shelter	official_status
7884794285	5.4240728	-4.0153943	Abobo Marché	bus_stop	platform		no	unofficial
7884829885	5.4237948	-4.0151221	Abobo Marché	bus_stop	platform		no	unofficial
7888217787	5.4410755	-4.0086811	Carrefour Bassolé	bus_stop	platform		no	unofficial
7888218088	5.4429528	-4.0088304	Houphouët-Boigny	bus_stop	platform		no	unofficial
7888218089	5.4386075	-4.0078209	4 Etages	bus_stop	platform		no	unofficial
7888218090	5.4387030	-4.0058866	Plaque 2	bus_stop	platform		no	unofficial
7888218686	5.4354247	-4.0066666	Plaque 1	bus_stop	platform		no	unofficial
7888224385	5.4429873	-4.0087401	Houphouët-Boigny	bus_stop	platform		no	unofficial
7888224485	5.4276392	-4.0145706	Au Lycée	bus_stop	platform		no	unofficial
7888269186	5.4259072	-4.0205985	Gendarmerie Bandji	bus_stop	platform		no	unofficial
7888269187	5.4437109	-4.0267102	BC Carrefour Niamkey	bus_stop	platform		no	unofficial
7888284985	5.4436183	-4.0266352	BC Carrefour Niamkey	bus_stop	platform		no	unofficial
7888285085	5.4259967	-4.0197636	Abobo Gendarmerie	bus_stop	platform		no	unofficial
7888312787	5.4410690	-4.0204892	Gros Pneu	bus_stop	platform		no	unofficial
7888315788	5.4458966	-4.0206387	BC (Belle Cité)	bus_stop	platform		no	unofficial
7888321685	5.4279201	-4.0200323	Abobo Gendarmerie	bus_stop	platform		no	unofficial
7888340985	5.4351095	-4.0119393	Lavage	bus_stop	platform		no	unofficial
7888340986	5.4355545	-4.0028133	Habitat Grâce	bus_stop	platform		no	unofficial
7888341085	5.4353675	-4.0072833	Boulangerie	bus_stop	platform		no	unofficial
7888341086	5.4353009	-4.0072159	Boulangerie	bus_stop	platform		no	unofficial
7888341087	5.4352314	-4.0088454	Pharmacie	bus_stop	platform		no	unofficial
7888341185	5.4354440	-4.0027991	Habitat Grâce	bus_stop	platform		no	unofficial
7888341285	5.4353169	-4.0067215	Plaque 1	bus_stop	platform		no	unofficial
7888341685	5.4261747	-4.0146574	Abobo Marché	bus_stop	platform		no	unofficial
7888460985	5.4234646	-4.0028452	Pharmacie Clotcha	bus_stop	platform		no	unofficial
7888461185	5.4201316	-4.0166390	Abobo Gare Mairie	bus_stop	platform		no	unofficial
7891132286	5.4265617	-4.0199200	Abobo Gendarmerie	bus_stop	platform		no	unofficial
7891134485	5.4349889	-4.0186305	Camp Commando	bus_stop	platform		no	unofficial
7891134585	5.4381948	-4.0164064	Complexe sportif d’Abobo	bus_stop	platform		no	unofficial
7891134586	5.4381206	-4.0189253	Avenue Kaza	bus_stop	platform		no	unofficial
7891177186	5.4154309	-4.0060163	Samaké	bus_stop	platform		no	unofficial
7891432685	5.4150836	-4.0334253	Derrière Rail	bus_stop	platform			unofficial
7891521786	5.4017155	-4.0064494	SGBCI	bus_stop	platform		no	unofficial
7891521787	5.4106591	-4.0063920	Menuiserie	bus_stop	platform		no	unofficial
7891521788	5.4154867	-4.0063706	Samaké	bus_stop	platform		no	unofficial
7891523888	5.4184893	-4.0060904	Carrefour Kennedy	bus_stop	platform		no	unofficial
7891527285	5.3998315	-4.0065976	Azur Mobil	bus_stop	platform		no	unofficial
7891527286	5.4072200	-4.0064467	1ère Boutique	bus_stop	platform		no	unofficial
7891527385	5.4270520	-4.0146076	Au Lycée	bus_stop	platform		no	unofficial
